-198.1192027368561 -17905.974218287647 65714.28854384049 -410992.0875818007 -238508236455.47818 -44405895.008586444 541127711979.03186:1
813.6995441733226 37735.79979845494 510882.5143871017 -512341.2764710165 -850060887473.3601 -202091277.55697158 -678734323704.1191:-1
155.61263890938199 1234.6910577885217 138869.3454491496 -331653.15067211445 -223543197580.11404 48255289.80892888 398602034686.5025:1
-577.0649130928856 -26437.933227766604 -495319.72995523916 -2237892.1751871337 -517383302902.29376 -201644963.56469393 -85176031919.21893:1
498.67504064843166 17329.869077353454 520870.92686140526 1567905.6885601825 -117067179186.33353 161024248.92867476 -620770529395.6464:-1
756.5929752606825 36326.172321562444 1168210.9489001874 3623735.692040537 161024552443.1416 291813046.91977936 -2060098626730.145:-1
-238.27685795693924 -19285.35992319988 335035.65866122354 -928303.7433551372 -303574993022.5304 -91559257.11862245 442597670930.9087:1
465.97653982176706 22968.4162567671 300866.91677639115 267543.38518366555 -369850216108.2131 69252013.50096916 -138253344255.7215:-1
-520.1902956967367 -22671.300751275554 -253428.52748412613 -2316336.8426951366 -521131811878.1278 -215671493.02524316 -155910328394.65176:1
-252.57723629307233 -21712.19749973249 -453870.7646460108 -2325183.437791968 -522149444863.95734 -197899559.6358313 -100476128303.43669:1
285.54419950688407 23648.25618743969 665656.5200871511 2403838.749186002 338090571249.27814 327357783.80627954 149755074655.44022:-1
-4.146699243815171 -14683.838774403022 332264.0506697924 -1640349.2183070758 -418609795487.85034 -153376151.05973202 127384806567.7756:1
641.3566647277296 26031.657754027096 855190.093863332 906902.8910114813 -755595433423.0889 -37272450.65793885 -1143794660717.1335:-1
-19.096291139047036 -22663.66766648491 -613857.1593867681 -1939908.1833125546 -505688872712.4788 -179026205.02723816 -218155608712.05322:1
-424.08255702041305 -28334.74223364558 -662350.9364276676 -2037320.2915959489 -511414572455.499 -197215597.18587315 -188451708611.42813:1
-464.7005924603445 -23526.756933797937 -648259.0382570288 -2113660.5953148603 -516324004274.48553 -198328515.75123388 -163769146148.38068:1
131.56946565503813 -18659.75669198286 -807094.1543330918 -2269688.736688024 -535197733624.39386 -191315105.54803 -148614580163.30853:1
212.1479315557514 7931.520136464147 412750.32996767986 -137156.21290695984 -468086690468.11316 -66687382.62196777 -562576883452.5886:-1
4.874446744105506 -15235.659430529022 -417072.3919130447 -772840.4776903911 -383070314522.693 -66060933.919704 -622246807690.9727:1
296.17853002923795 5814.448550139054 160718.64560588394 1485016.3279055231 -73093417003.79991 53459150.43254075 -1126609268048.3977:-1
-181.05395704652244 -10595.839735221109 -434718.1977900784 -2028549.265853672 -501406822416.9883 -180567415.78845346 -210668842420.00293:1
-389.4308740126445 -24734.894123113107 -857554.4701986657 -2209265.830894552 -530050298175.64215 -195733296.03726694 -133609255315.61264:1
60.81598045161557 3762.817626156472 -17501.54258714458 -1162990.4058375517 -605555170890.5332 -202527820.0616188 -283591078631.45184:-1
363.6250040893456 16160.194949776213 385128.17696348624 15829.294619281141 -567690316570.2446 -98534865.78804867 -737211628195.9116:-1
-525.9876454568436 -26032.22862864474 -796301.8974962935 -2676323.6894111494 -536193200927.2645 -221777016.89079636 -127402849939.5594:1
