0.0172350637 3.860334252990493e-05 1.4585613037350798e-06 2.4886687307012e-07 1.3401630339043145e-13 1.5353556670625333e-09 8.522742914292872e-14:1
0.0249038101 0.00017234058745038965 2.1351183644880195e-06 2.3779672319114002e-07 -1.4125907219249661e-13 1.757129663778958e-10 -7.029054218300072e-14:-1
0.0199160575 8.460870244523342e-05 1.5697407801797803e-06 2.5753289134274003e-07 1.4075244735149905e-13 2.3343270208927877e-09 6.705709221464225e-14:1
0.0143629697 1.8096435410824136e-05 6.059139122480901e-07 4.9318578649929986e-08 8.487555327467894e-15 1.795613101622509e-10 5.381114694472801e-15:1
0.022516185799999998 0.00012329411107713046 2.1502985381682097e-06 4.6501754203125e-07 1.8868000666325756e-13 3.3066777210847946e-09 -6.290084446512818e-14:-1
0.0244709897 0.00016895249103442904 3.13411193093381e-06 6.895713496508498e-07 3.1385615583601654e-13 4.434404537902186e-09 -2.463981410627018e-13:-1
0.016930702 3.528793343093992e-05 1.86787010878157e-06 1.9236205417301e-07 1.0472810421061214e-13 1.1287756558431827e-09 7.26660151057394e-14:1
0.0222683583 0.0001368465863253504 1.81594119239173e-06 3.229818163078899e-07 7.489594356771732e-14 2.5153713361286334e-09 -1.3856144081202707e-15:-1
0.0147940321 2.7149688275881242e-05 9.7353494058148e-07 4.0750239464999996e-08 6.800256262569356e-15 5.86175163320149e-11 -3.63667089868704e-15:1
0.016822317 2.94549315705514e-05 6.689071550558901e-07 3.978394526261e-08 6.3421938178828e-15 2.1185606716949018e-10 3.4305334966308724e-15:1
0.0209008309 0.00013848060898048227 2.3703405575792503e-06 5.5632467898365e-07 3.9355806661786976e-13 4.740889142083278e-09 3.533205015037106e-14:-1
0.0187052143 4.6347874846507725e-05 1.8636578787809e-06 1.1458688680601998e-07 5.2948018880194787e-14 5.957592958756637e-10 3.248010574252458e-14:1
0.0235975941 0.00014420921064150507 2.65838959195297e-06 3.9281765449897e-07 -9.873777284072604e-14 1.5968638131275116e-09 -1.2958023072217496e-13:-1
0.0185919088 2.7168034702611595e-05 4.2576328560916e-07 8.186671729556002e-08 1.3751515278212176e-14 3.745916258896044e-10 -1.1572207407252049e-14:1
0.015522449 1.3537378567843403e-05 3.5206348999268005e-07 7.122660610627997e-08 1.1174232448006846e-14 2.1775353551816613e-10 -7.785311718240577e-15:1
0.015214598 2.5093564886172034e-05 3.7348005266109e-07 6.288812196804999e-08 8.96437253550228e-15 2.0815739173239174e-10 -4.638577145728872e-15:1
0.0197338302 3.679159599445097e-05 1.320858716788e-07 4.584550989320001e-08 4.688277499485297e-16 2.686305429882943e-10 -2.706549351287768e-15:1
0.020344548100000002 0.00010070480086251207 1.9859791887746e-06 2.7877736577475995e-07 3.067721222814303e-14 1.3432334709253408e-09 -5.548184338435806e-14:-1
0.0187735871 4.502155167395217e-05 7.2483252764857e-07 2.0934296611169e-07 6.894524161224035e-14 1.3486350268059244e-09 -6.308905247462907e-14:1
0.0209814303 9.561633403596257e-05 1.6029468749444e-06 4.559637187508e-07 2.08473713518168e-13 2.379197325279455e-09 -1.2738929656232583e-13:-1
0.0173644041 5.6173545188601254e-05 6.980148127585e-07 7.218464603362e-08 1.567897483773536e-14 3.613025313150961e-10 -1.0617733317992471e-14:1
0.01578508 2.21897584917826e-05 5.5397372803999997e-08 5.244537152591999e-08 2.7858191391373216e-15 2.3053468177501998e-10 -7.935480354517889e-16:1
0.0191975775 9.068515647709218e-05 1.33209167978237e-06 1.6672774415285e-07 -3.120084114324133e-14 1.719488772759777e-10 -1.9914455331153322e-14:-1
0.0214926186 0.00012048275220079624 1.9439996368585e-06 2.954876376199401e-07 -1.4156908822677297e-14 1.0686284484296636e-09 -7.774570637136668e-14:-1
0.014750093 1.907156275528661e-05 1.4848771067026e-07 1.4296648132999991e-09 2.074264194981083e-17 5.97261784176924e-12 -2.3048086965553052e-18:1
0.015985680699999998 2.5076732493031604e-05 2.7158725198916e-07 1.3279018742119999e-08 7.100218988205303e-16 4.850285837820705e-11 -4.2389493512700717e-16:1
0.01536319 1.2269022860386e-05 2.61269963249e-09 3.233037537145e-08 2.9489047991967794e-16 9.277582146230262e-11 4.75301022596273e-16:1
0.0211758857 0.0001298407803248529 3.83809886464325e-06 8.9736792156197e-07 1.2430160136772038e-12 7.4217997136294864e-09 4.3518783597409123e-13:-1
0.0213135134 0.00012169384858748116 3.5480737251042497e-06 7.999489436082502e-07 1.0047774735153589e-12 6.63070170358805e-09 8.2136084829891e-14:-1
0.026265084799999998 0.00022642978812896104 7.720270112427279e-06 1.2848406584564e-06 1.0274470918533514e-12 9.520069554565015e-09 -9.442321259966225e-13:-1
0.0175570444 2.3709448411535713e-05 6.694763503156997e-08 1.2335868527524998e-07 1.0680547899137091e-14 3.1900869638370074e-10 7.962729442023033e-15:1
0.0235934048 0.00015055590544093845 4.30639122488185e-06 7.3007962481137e-07 4.4057290457060265e-13 4.819889794796957e-09 -2.9553794551569113e-13:-1
0.0197055682 4.632679714905939e-05 2.6431067474370004e-07 9.151408650434e-08 1.2030154949576274e-14 5.68226149250429e-10 -1.0537380861152295e-14:1
0.0168581412 2.3028457682668153e-05 1.8519604468039998e-07 1.3622379792552e-07 2.0310558545179804e-14 4.800233738261945e-10 -4.621078667718856e-15:1
0.0226661267 0.00015863713874259412 4.21429269574674e-06 7.888211992298599e-07 8.411480397487198e-13 7.1733647578305446e-09 -2.41420973167408e-13:-1
0.0161146746 2.186609164809157e-05 2.8897213147700003e-08 5.1009102121060003e-08 1.8133867100278277e-15 1.2589726841425882e-10 1.4569638320229768e-15:1
0.0230760811 0.00016768380550081976 5.1369175263375995e-06 1.2421502809523198e-06 2.1605389622660583e-12 1.0149357861579142e-08 6.528089291139935e-13:-1
0.0180988319 2.5917358187346654e-05 9.319694295376001e-08 1.9067045577248e-07 2.5117574768152372e-14 6.613081084636045e-10 7.613314637566231e-15:1
0.0161335277 3.529002739001233e-05 5.4404225223625e-07 1.2049380319769e-07 2.9971381398653346e-14 6.835996788927843e-10 -1.2587833086723211e-14:1
0.0170563831 4.0907309123376365e-05 7.5789724651538e-07 1.5163628925937998e-07 4.1638599099005647e-14 7.156334704652957e-10 -1.3981375099813885e-14:1
0.0166291716 1.7759484253220206e-05 9.129234932660001e-08 6.700520424259999e-08 4.610337259680746e-15 1.9799506352538706e-10 -7.643882449693937e-16:1
0.0177204075 4.9162683347742725e-05 6.199651737988901e-07 1.8963607230329003e-07 6.483777726687891e-14 1.2069429052010779e-09 -2.415335537866226e-14:1
0.0154921534 2.2797676256873486e-05 6.524922050943699e-07 9.235081465604998e-08 2.2613450434888277e-14 3.802878543083763e-10 -1.7560006112796358e-14:1
0.0220072734 0.00014311641340289735 4.55128666009322e-06 1.9811508345841003e-06 5.698916155177092e-12 1.4174925695476999e-08 3.0129416777876742e-12:-1
0.024545036200000002 0.0002470314883729223 3.92207294009005e-06 9.9635544339085e-07 1.2413540774476061e-12 9.65301903679803e-09 -7.632789618819055e-13:-1
0.0160151741 3.340545938186836e-05 2.5020813648170004e-07 1.021431583477e-07 1.2050418084660846e-14 5.764642595630775e-10 5.956793333055603e-15:1
0.0168526575 3.107015181187866e-05 1.74503257680825e-06 2.7727398986425e-07 1.9273389702924162e-13 1.2730823666753958e-09 -1.2240352772145658e-13:1
0.023397360199999998 0.0001630785751837904 4.0782808664369295e-06 1.1515419716794898e-06 1.9560447424255905e-12 9.90889007213354e-09 -1.021911508242302e-12:-1
0.0203708946 7.81235994258056e-05 2.0151025136309e-06 2.7445241734977993e-07 1.9912147008154937e-13 1.8709700799148427e-09 -1.1113241085558147e-13:1
0.0206929629 9.598933208255914e-05 1.3919119269733002e-06 1.5418955355514e-07 -6.988644636695633e-14 -3.2153785832909753e-10 -1.3001324463453402e-14:-1
0.0240957703 0.00010207933875203076 3.65364379748221e-06 6.993143113793301e-07 1.1178187963142897e-12 6.35203422203726e-09 -5.636043012568252e-13:1
0.0171609308 4.494273800793604e-05 2.33294505571025e-06 4.2491413662384996e-07 4.0931161534458176e-13 2.495208455213984e-09 -2.5812921865169853e-13:1
0.020382142 0.00010235453925954441 2.3216832683144e-06 5.554066914151999e-07 4.782304713022601e-13 3.4095059031702947e-09 3.3462759359092453e-13:-1
0.0164044044 1.7725920592807074e-05 1.8117009405139997e-07 2.4966643214119993e-08 1.676908799160225e-15 9.727727515185171e-11 -1.1554250873521732e-15:1
0.0217320167 0.00012561151509722613 3.0217155247824804e-06 7.851029992992802e-07 7.607724277738789e-13 6.617353495493326e-09 6.878176485101797e-14:-1
0.0197470624 4.811249710889e-05 2.9635609151290002e-06 5.9044493727080003e-08 2.4405720122689707e-14 -1.6706899754166762e-10 -1.1160127496194013e-14:1
0.0255535385 0.00021061748441814424 6.26314789414184e-06 1.3765533919443997e-06 2.103462282830746e-12 1.1497272076036774e-08 1.1119597111943633e-12:-1
0.0209125876 5.166635997015717e-05 1.4074898095378003e-07 1.2067799757562e-07 -1.571818156175522e-14 7.752701508033261e-10 1.7787160083306844e-14:1
0.019246135499999997 8.690852335212124e-05 2.0747267639879305e-06 8.130334530262501e-07 1.0003685409163434e-12 5.333788285921273e-09 5.873451742386067e-13:-1
0.0165933184 8.583405613855796e-05 1.4663532385449996e-07 1.9547075576739996e-08 3.190473751033889e-16 9.664492582881549e-11 -4.3393625623334063e-16:1
0.0202720798 0.00012844604242651393 3.0620612386843307e-06 6.9344957231425e-07 7.588512527937126e-13 5.963358446050693e-09 -3.150004793880271e-13:-1
0.0206971158 0.00011030790388771785 2.69742743392666e-06 4.423163802725e-07 1.8854693092868136e-13 2.878588723157839e-09 -2.818321216218512e-14:-1
0.0170896759 3.3672102333908104e-05 4.7785335329125e-07 3.333046663349e-08 -3.17059490016538e-15 1.744123063775213e-10 4.625716599431433e-15:1
0.016919421 2.4334387765357473e-05 1.7127578182200998e-06 1.7611107441800006e-09 -3.151284822846513e-17 -6.5719567353722915e-12 2.0156687412447936e-17:1
0.0191669083 2.8744335646143252e-05 1.2756254549440999e-06 8.877935442500005e-09 8.621699030586228e-16 -4.217025334618406e-11 -8.762454991776524e-16:1
0.016919827 4.03436665329154e-05 2.8103810319509e-07 3.4262503244499997e-09 1.0560721554480651e-16 -1.6401510569580761e-12 -9.238292318823492e-17:1
0.0170622473 3.385578120338101e-05 1.01478302183389e-06 1.4014925759809997e-08 7.389675186521133e-16 7.7798613022864e-11 -4.563806519093396e-16:1
0.0202650774 5.557883261362703e-05 1.3263211638190598e-06 4.2044231878705996e-07 3.1333985337249075e-13 2.790311609176669e-09 -1.9141619066555195e-13:1
0.020377935399999998 0.00016947984327613525 1.8579579587751203e-06 5.270172018573599e-07 3.6567303009918344e-13 4.047278373844052e-09 -1.8601364567212795e-13:-1
0.0186844887 0.00010044880012708404 1.29594213375929e-06 5.2537015151721e-07 3.749238419562797e-13 4.118239756733654e-09 -1.2555013284507246e-13:-1
0.022448628300000002 0.00011570563032365222 1.4195940108424e-06 2.627591790224e-07 7.45729222779372e-14 1.086678618454873e-09 -4.361708889485673e-14:-1
0.0212918073 8.151618803439213e-05 3.3464045366766406e-06 7.1219232924944e-07 9.814584470467254e-13 5.424081159499895e-09 -3.2899462571019937e-13:1
0.0193911131 4.229860304461565e-05 8.491043307636099e-07 2.4701367757512996e-07 1.1211295590993137e-13 1.3099798613225367e-09 -6.616275717276334e-14:1
0.0193015748 7.656194219069e-05 2.22869214249133e-06 4.9407047396717e-07 4.788232813110359e-13 2.797233066642974e-09 -2.0457225156967153e-13:1
0.0172098659 8.386420838925077e-05 1.19145062793105e-06 2.4711552210832997e-07 7.278555834330022e-14 1.4104408318591092e-09 -4.405473304255931e-14:-1
